// cobalt genesis mid-2021
// delegatee, delegator, shares
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrkc44ln0arcca7d2dns34h6dga7lm3fystfgk8l,187466333028751
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrl3a4h7xpaf223e2jc28a2p8l83xzhx7cyq3qs7,95307628863
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrl8xh35lye2s70n49glk0ymp8ulx0y3cvtd3tty,1362518554910
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrlj5k2fvye3kag2x7vmvewyyc6la90w5s9swaqh,55901437195078
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrljrsyylmh2sxrcufxexv84ez23dg2jjs7jzhu0,8628716055534
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrlswz44g7y0pce2g4ewmdjy7k9wwnh5k529ah5d,19630703040254
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrltnayyj06yl6s60y720utzm6zr7k7xpuxkqd8r,1826066834834
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrluzc4p04ayy5xl5j9x8tqh77sh2phq3cl6k6fg,462086620971
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrmezpk887qr9eruxhpexsy007g6pfxj9ursarjc,7885666299807
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrmq89fcpc355w0sp08fnwdz4hdjuhvj8ytjrzcp,9717332921627
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrmvnatsv6ue476y3sj4jsnwnwuwjxf5uuej7efv,863607737942
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrnaeuqfglzx2e53je6sj4f5hlyhc2jsec5twtuc,55814877385606
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrnh4rvwkrwqvjpypk78wy74x783pe5scc4383ns,4811108
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrnh8pksfd6m849fhwumjax2da2nzahwv5rtgl90,1394440005657088
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrnnn3hfrw87t0wlcagsgfmje0sr02v3hy4m2wl5,48742488603993
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrnvud7hdvcej40cfq3vna54qap02ctyxydtsakv,2544431709264
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrq3maa5wu086a4zglpww6s4cavt0tuy2vrhews7,1930331022145
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrqa7zrfkg27485tkhfjnsegp9ze42jsfqjed8ez,381742439584
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrqa8zqchrw34c4s6pey5apc64d04m5d9qqqjzxx,10057002675827
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrqs5l3gmvesz9agvmk6mkvv0fs2h70u0srw4d66,179489723124901
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrr9y22kh5nccrmw886fhn92w3qy4jscgsqkk4pn,3625995558011
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrrm8h52g74g08mgj55rhumf6wpyd4sf2yadl9wt,34776380163491
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrt0f8zee575z3nzvvfdnapcqsh80pfu3qn260u3,23012492405433
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrtkhsev8skt8hjgefwynt5s8edcrls4xqnr5ze9,1040569004223
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrtyxkckc5wv2me55p0yvxhnljv5y99lss7yfvdr,4266496099140
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrtyy2eqytrl97yxezdsg56u7gew66k3y59jlgv9,1150324273163
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qruetmkvgh5n0gtmqp6jphp0tq6p2rrcmslt479v,41161414695856
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrulct8pmjste83pa6yj7me3cvlrynz9scd0q97x,1059760440127
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qruvsasrxkh7ya8vgtnm9fpzx8lj4hxkvstzqpca,5107929144039
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrv2numdr2n7wju7e8c5xhjse57k0r3azqklp8uq,106105133025
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrvkz20shftmfvxll7s508096elj4zyc7s5nc73m,6477149307193
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrvvf0lxpztn6wx7wdelc20gj2fwq55pvcl5lzfp,33202802436390
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrvx0mt98aa3c4nvnazur3lr0axujysjecna2fh8,986693215125
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrw2uvrg48t3racph8m9p0r0fzxsk6gqasq7ny8j,103203636090
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrwanwgjefxn38t2vcu5u24t9zrh6uzfkgz04vsg,9541147700757
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrwpscvqht8u203fmesq0jwwt6n20wvlyq782stw,2761223603704
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrwup0zjkhaklqz0z85eqjy0c99we7f5l5dkyhtm,97208629601
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrx063haxsvu6uvvndr58kk7efr2l4q4g5teudam,72369883081205
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrx56nyu006sy024zf9djkhwfl2nq7ljf557u8py,952941431453
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrx8c59y09hyu7ru3x2rc38du9v809x7yvvpjnfm,941387275912
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrxcevzfgtj7jnm7tdptuhe328t8jgw6huq5qelt,1116003172652
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qry5nuvkucm7yc9ykgvc2g6pdhq5pfacq5mtuu0p,17043744093416
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qry8ptpgt3jxj0hzhmjvnszsyfapzaj9dvn062zp,6053308321919
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrylxulkqw4v7dxuhv05kcztfnjpg2wcpsgq80l0,1110983956421
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrym4gjaxk7avnct6h0m4t4gr8436rhh5vtq2nlz,9783116924727
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrymsh5n8l4vreja2x233ag30dyct0z0nu835ynd,43570502753138
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrz7zvdq9ka4hugfq0pm5jv35wa7a4rk35jh6l3x,3593191073393
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrzecnuey93g574kem94ryg90xvgysp3w5rjvvf5,998489948528
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qrznhzn7dcfcxhy7hv52s850ll3vyx92jc2k5qsm,25242428461368
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz0e29nwdwv5ukjurx6r8f9y4n3yfd2cdc8lnn5x,272117713438
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz0fkfm6d7amvpmwq9fe3832xckhq0ft6uqhhs7n,2355786136796
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz0mhj0gl9ncmrvk92hk85htfr79eufp3v28lgfn,500152751870
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz0sqqqlrmvwgw57d2gyg2d0afyu0mmtjyhmh38w,6328092788771
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz0yg9fsdg9zqsyswqupd5vxu03nhrqw0557pq5y,93532329753017
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz0zee0ua8krgkdf273q63rznvaq2asphy4xg3t4,221420182355
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz25asnulxykjt0xpaj0lpz4sgsq8k0m6qf5peam,32985514698605
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz2a3mm2vtq3knltk7q99muck6am6j3ws5gyf4r3,7777034622449
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz2c0q03ljrastm8wcqcsn6g7s69uxqwygykz240,19728378401064
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz2rpuqkjyujtvl2p6ww26vllp049qpc95zg6pac,23203035015231
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz2syhu34hlw8wactafw285mssmtdadkyye5qftl,280081280971
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz2wl5tpazl58efzq682v5murlge3mxxkgxuq3a6,17728373305279
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz35sjscsd86nwrwlepr3ndgja533vzw7ckh0jel,93830602092
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz4mntll3ge7p4n8k9jcty50ktl2w8tj0clq0anc,4644326877566
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz50t6g46gxd8kn8euqyya53rssmtupadshzlum8,2181043356139
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz5kdvxd3xcrqntrddlescjmpc9t9cv38s863nev,3771669559265
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz5zhhmxx3sfkm549uj4v5u0e9sxfqa8zvwfq4xh,28032665747733
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz62yy4zknmv5vnulxf3huxkgg7t0wnzhyfywze4,1543186414791
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz6nu9uvthtkfy23spxpwa39cc843u5yqqwwukgy,6781187768588
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz6sy9366hy93zgtplm69sn8mdm62y9w4ceg2rds,95156024501
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz6tyjjq84fnxpuyjdjmexx90f6el0ct6sfjl2w3,466477683212
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz7appqeew4xspn9a6w9227c6zp7tjl0pv7d40l3,22221405832458
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz7jzyefnamnl4suahmprsemwp8ed4kl9uqrh2q6,455379919376
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz7nm0tkp69897cvvf72u2etg8u5k60q7cerwc6w,20003527522560
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz7qjfgr336qsjmh6fggha7x4x0akfl3lce0s0p2,8341748467283
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz7slstsvtlagr8vpzu6cdsj885srlvyzucvak9c,146113818808
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qz7wjkrkk93rddx24m49m5scq2we4nxwdgxv2rkl,234068322958143
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzan46n0ml8ykn02q3yzrw92kge5a0cxlspyh8hr,48609391206918
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzc33s7r5ckjrhkh0cs30ma85hfxqzj98cpus2rn,2202887259527
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzcmkrneech69ea96dw5cggd6uaz5vxh2gcx3n99,172206996441
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzctchsylxr6vry3737ntdljpva5n9nq9gh27nm8,14087946450388
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzcwg4c2hdxqqnjgu0v6hy54e7nq2xhguvuj8vl5,19104426123976
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzdqn6st2zumrg58774rjs70ul0zge82gvs5yreu,8305686778860
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzdxlgwczhuxf74cdhppfswe4yngw6dc4uem00c8,5566100429760
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzej33cl6a85ekhg2u9grmaetacu6xckyg5kxfrp,1997970582811
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzern29yhv0qzyqcyld4er3qe3kn49zdmvvy3n67,36641741018613
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzev7n42t89dsnuyddk9k67lp4eaydfcysdkuqwm,5360975980814
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzf23083qqjju35nj2xjxs0y08j4yq865sn8fvlm,10341771228392
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzf470nyc0anyp6uxjer862ujr3hfc340s3ert89,6582004469748
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzfj57806557qkna3hyrnnjjy0wd3mhd4g04c3w9,765163142211
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzft2w3awve96k8lgtjf2ycah2qwpwr0mqau6asj,936466797096
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzgde687se8q5j64s59a33zr3ypgj5wdaysjmle2,7502601208044
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzggk7a642thgvqfxf7r9n98ndheufwtlvrnzwg0,7670899512330
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzgrf5jd043u6g24ccg9egcqzycfja7esyg4nrlu,2719609064587
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzh0fktg5p5c0apvsje6w6yu7c26c7etsc9m52am,11400554799175
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzhz596v7769v3vqgrqeztphcw8uxccgcum2n90n,39442673012769
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzju7u85p0gnjhtyal9v8f3gpa9rpjsyrql5e3gh,32179017464741
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzjy9psfttwa834v7ccyay3zts24klf28vgtj30d,4661502909282
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzk86x3f5u4thwda38vgfv3dpcdpkg0jx5up098r,5833534050902
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzkfmdys9p43fh073gp9jfccmp7u4pme0uf3n83t,461898667628
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzkhqv2zzwnj65sq8kg3uezajtgmh5n0lg4vclau,8718613012498
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzky82glqqv0zc8gz5fjr7hwfhyaexqwtukwd3m2,6579103496076
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzlhqwffu8r7gfgvqmmpyrcxu5ymxuhhz5jry52a,446766154929556
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzlr83qkn8yh7fguerad3xu24xamuxysyc676wea,2713509116091
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzmncvvvmyh2k2yyjjw2fwe9gej2dem6tg3mm284,477812650358
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzmv99dpm8u2hfy0g9n29ydr540mq8rnls6ak42t,190935835476
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzn8k0093eawf7cwzlufh6htdtc5eqxescmu5azn,10113966687445
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzn8r5wc0uvax60z5ztsh7v58f0yze3tgsqldhtw,405889977360
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qznl0r6gu85r7xekfhnmgk6yh4kfzcp8dvn22f9c,9326163990764
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzp03zjt5uxct44a04jl655cd5lk2eh0mgkk3lt8,36899222284423
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzp3g4qz0v03ukw2rdcllqaw7434p5jr6g3enqvz,1461671475904
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzp5kggl7rfmxxxqm6ce7vmc6dddy498u5ees24c,72149268502311
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzphzf7n29y469qhuzx3yx9tf8xmlgcf6yqgt4w7,4000168554643
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzq4kxa2ceqwf0f6scz73cmktg74ukw3wqeez8eg,9394519185369
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzqhdxrxzuyttm2tpy60q43qmfp92wqeuulr08sw,185060376005175
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzqmwelugh5sqyu9jglvd3gzknty8j3jhut2jdgn,367572534295082
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzrggd2memau7kj4gfa7a46xjxgp04vmfgz3mcd0,358895238612
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzs5me76x7m5xl9y3en8r2hapjef0hynjuvqykpp,1915544411138
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qztg6rpd6pmdk6rtem4mpm5xcr8ar8xfwup4wtg6,2094106243299
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzu7slf7dsdp5q2359g755knm5vc6gugw59sw3eu,286488665777
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzv754mgqcx9uwxjzhjj0c0mxwq7gytsmqx2ymrm,2516662082670
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzve72m07d4uluke2cwwqghksddj5554dvl6g4hy,8079830437908
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzvhv2y0rqqkc8m4av5hwty7utettgpc5gmu58sk,3766243742408
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzw4vmjw64twhsfngc4l2wd85cuyeu7cav4kqysv,966041057298
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzwdu2qzamalv32w4hjkledln96vz9x32vrgcjnd,54886472414728
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzxu8v6m2tc3l7tltj09ezj3wtr0759z2vkuz9ak,463639681396
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzxy08rfnc2tckhme7rs65dn68acaczrvqw0wj89,2119311911646
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzygdw776strvmzt3vlfc7msah4ta2wrm566puz6,10597277220134
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzytppfyyxtjchz8kfqlf5v0sa937ty4cyx6wnjq,1439566069566
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzz5q8ccxrlxu4mak9cdrn3r0acvwywgsg487m24,344336523146169
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzzlf2690skcanf4cmszkushaeznnsmz9v27t567,50319355801041
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzznryu0dws9fplp7086sw3qdyymawdsgutgj357,5927518026308
oasis1qr0jwz65c29l044a204e3cllvumdg8cmsgt2k3ql,oasis1qzzvvz9txm4w4ph2ddffu28wka4knf4phyh8wjz9,5800828992492
oasis1qr2zw0l903skt999tryu2e99v7t4g20hxc5nka9s,oasis1qppuevvx9m9d7a9vtr5tja83vyjrrg7k4vaprd4t,998900000000
oasis1qr2zw0l903skt999tryu2e99v7t4g20hxc5nka9s,oasis1qprm3jd2cnp7nku9d73kdes6pehsxqnzgcmvwmuw,1000000000
oasis1qr2zw0l903skt999tryu2e99v7t4g20hxc5nka9s,oasis1qr2zw0l903skt999tryu2e99v7t4g20hxc5nka9s,200000000000
oasis1qr2zw0l903skt999tryu2e99v7t4g20hxc5nka9s,oasis1qrx3s9s4njgx8a2ghvecedfkxx9ayux9hgsgpmxh,1000000000
oasis1qr3w66akc8ud9a4zsgyjw2muvcfjgfszn5ycgc0a,oasis1qph468k4uykymrttex75sn37wkny2w9wlcnd8wwg,134141462644326
oasis1qr3w66akc8ud9a4zsgyjw2muvcfjgfszn5ycgc0a,oasis1qptdxehmgj587ra0utsnk4nstw2fte907ufqwztu,991504283090
oasis1qr3w66akc8ud9a4zsgyjw2muvcfjgfszn5ycgc0a,oasis1qqpelwwqgp8agk448w5g7ypw4pjue70kpqr6kvgj,49501763557344
oasis1qr3w66akc8ud9a4zsgyjw2muvcfjgfszn5ycgc0a,oasis1qr2g24c4p5x5u2sqfwlrhn8lmhcrff2f8urfyn3s,991504284
oasis1qr3w66akc8ud9a4zsgyjw2muvcfjgfszn5ycgc0a,oasis1qr3w66akc8ud9a4zsgyjw2muvcfjgfszn5ycgc0a,177390735434
oasis1qr3w66akc8ud9a4zsgyjw2muvcfjgfszn5ycgc0a,oasis1qrad7s7nqm4gvyzr8yt2rdk0ref489rn3vn400d6,100000000000000
oasis1qr3w66akc8ud9a4zsgyjw2muvcfjgfszn5ycgc0a,oasis1qzc0mmj80rym2pkmnngx028wrfquywd9sqasp4jd,894617624
oasis1qr3w66akc8ud9a4zsgyjw2muvcfjgfszn5ycgc0a,oasis1qzlelh73mlqfpma6qwt8rwccwvl7gvj2hq29l7dz,99070095334320
oasis1qr5f26k9rnfa2pg6wgsuljyq7lecej3gaqqhyra5,oasis1qp7hpak0wuymn3pqtwf2cpaxsm25v6ydhuzkxupe,1500000000000000
oasis1qr5f26k9rnfa2pg6wgsuljyq7lecej3gaqqhyra5,oasis1qpdks9ccwxa27hyccd78d58vhpl9wyddmy4xvhvk,6081081000000000
oasis1qr5f26k9rnfa2pg6wgsuljyq7lecej3gaqqhyra5,oasis1qpkxk3f3e053t8kma9qsncag8fp787wz45a7ygpt,7533876
oasis1qr5f26k9rnfa2pg6wgsuljyq7lecej3gaqqhyra5,oasis1qpqcwjvuhrzf9gylwx9v4dzq32hlnw0nmyc8ungp,2652074950603
oasis1qr5f26k9rnfa2pg6wgsuljyq7lecej3gaqqhyra5,oasis1qqjysc7e5xqhj7j3605rl7xz8mght9vmpyxek8f4,27799799501194
oasis1qr5f26k9rnfa2pg6wgsuljyq7lecej3gaqqhyra5,oasis1qqs6ylpfurhf6gc9mw232fkmrt3d0673lyzc5xf2,27027027000000000
oasis1qr5f26k9rnfa2pg6wgsuljyq7lecej3gaqqhyra5,oasis1qr5f26k9rnfa2pg6wgsuljyq7lecej3gaqqhyra5,581269536453059
oasis1qr5f26k9rnfa2pg6wgsuljyq7lecej3gaqqhyra5,oasis1qrad7s7nqm4gvyzr8yt2rdk0ref489rn3vn400d6,1625000000000000
oasis1qr5f26k9rnfa2pg6wgsuljyq7lecej3gaqqhyra5,oasis1qz8e8ag34p9gze36c69fxp8dxd95avm8vsk6mkag,643803673
oasis1qr5qes9qvpuccx62k0q5s5lstl07rav99uwm22jg,oasis1qqzwfzg0mkhkhzsgvfjvk2ztuzq4vetqjcny5m7j,599800000000
oasis1qr5qes9qvpuccx62k0q5s5lstl07rav99uwm22jg,oasis1qr5qes9qvpuccx62k0q5s5lstl07rav99uwm22jg,200000000000
oasis1qr6fr4effjgztms230033me33ycrnf0a8cv0a7xp,oasis1qr6fr4effjgztms230033me33ycrnf0a8cv0a7xp,290000000000
oasis1qr6qp6cz3hnzx3yweyll7rne79ctfalrlcf5qj09,oasis1qpcgnf84hnvvfvzup542rhc8kjyvqf4aqqlj5kqh,200000000000
oasis1qr87t7j3csez6jknwr4ksjn4u2pwye2ku5xjcjcc,oasis1qp7hpak0wuymn3pqtwf2cpaxsm25v6ydhuzkxupe,2520000000000000
oasis1qr87t7j3csez6jknwr4ksjn4u2pwye2ku5xjcjcc,oasis1qqpelwwqgp8agk448w5g7ypw4pjue70kpqr6kvgj,47464174336723
oasis1qr87t7j3csez6jknwr4ksjn4u2pwye2ku5xjcjcc,oasis1qr87t7j3csez6jknwr4ksjn4u2pwye2ku5xjcjcc,18332276259852
oasis1qr87t7j3csez6jknwr4ksjn4u2pwye2ku5xjcjcc,oasis1qrad7s7nqm4gvyzr8yt2rdk0ref489rn3vn400d6,2730000000000000
oasis1qr8al5vcpqzjspdl8yt27fqc3pydz4alhs0xqp5e,oasis1qr8al5vcpqzjspdl8yt27fqc3pydz4alhs0xqp5e,24000000000000
oasis1qr9wccuk6pqcr5ld8t2uf599e4ch5348hqeq53x4,oasis1qp7hpak0wuymn3pqtwf2cpaxsm25v6ydhuzkxupe,3060000000000000
oasis1qr9wccuk6pqcr5ld8t2uf599e4ch5348hqeq53x4,oasis1qpdhmk0s0ps6g4ltyzdfeszx09ce2srs0sgmcyts,40595148473
oasis1qr9wccuk6pqcr5ld8t2uf599e4ch5348hqeq53x4,oasis1qpdks9ccwxa27hyccd78d58vhpl9wyddmy4xvhvk,6081081000000000
oasis1qr9wccuk6pqcr5ld8t2uf599e4ch5348hqeq53x4,oasis1qqg6ycecprr90ey86dgmccjahuwmrd48w5f08ls2,19441269632406
oasis1qr9wccuk6pqcr5ld8t2uf599e4ch5348hqeq53x4,oasis1qqs6ylpfurhf6gc9mw232fkmrt3d0673lyzc5xf2,27027027000000000
oasis1qr9wccuk6pqcr5ld8t2uf599e4ch5348hqeq53x4,oasis1qr9wccuk6pqcr5ld8t2uf599e4ch5348hqeq53x4,9115808910819
oasis1qr9wccuk6pqcr5ld8t2uf599e4ch5348hqeq53x4,oasis1qrad7s7nqm4gvyzr8yt2rdk0ref489rn3vn400d6,3315000000000000
oasis1qr9wccuk6pqcr5ld8t2uf599e4ch5348hqeq53x4,oasis1qz2z0uh43j6ye9svnf8cv6vn8lsrm3qz45a6xa6f,1868971912496
