// cobalt 2021/2022
// delegatee, delegator, shares
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvgt7gul6tqct3k45x7jgc8lmm48jmk5g7yl5m8,521663270138
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvgtukdefl7dkah6xr5gefqlyn4fkzhpydl8j2z,44802867212131
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvj2vakhe3ve9kyngsefl0nmkm7a0u3svyv8g2x,83952946128481
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvll425mt6x7xc2c27j2tsgaqwj4c8fmv8aw0fq,13479459493440
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvn4qcwksk2s59jvw5xx9x6qe6e7l0tvqc569pj,378676855835
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvn7hs79xw8m385p84fjy7gkcjutt6ezyjf8p0f,185959054179
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvpkscc77g5s0cvj222melszjtqkwqrgq95gsyj,237909
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvqzyjr9z5wprjujmrzss2stckhdh6rgct9xw8s,1534120762167
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvsc5ewpt05pkujf0vmkp53c4w8wdxuyyshevmx,128404891057
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvtdyjmex40p2v35fz2m86a43x27gcmf5ltvcwd,2384132037013
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvve0mx7ea6hsw5avzxzafutt6l9z03r5tweuwz,9430746439527
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvvu2ymmmhvdyj6l8az0u8rg9qe3ppljsk4fhwz,50628691752428
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvvzta2c0rxthn40nqkvck8455esy09sg0jp7hs,83633566262
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvwhuu2aj8ehfmdkqn2h9yx05zs5m4qjuv6hk9q,49858888684455
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvwpyjy3tqkk6g9upzkqhl46gsh68p7pg0sj30n,822199275104
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvx7j56r8qa7fdwlzch9whma4y0lqu5tghglph4,811646004731
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvxracz2wzz5xae6mzt525d43u07pwqygyandhx,1080235488900
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrvzn6kgz9n4kj075uenqqgdfyc3jg7r05uwpcda,1370547092804
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrw0zp48559p8qszppknekpx5huw49pav5a9wayg,420972775583
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrw2xzacvtnlytx428d0sdqqxw0ycjn9jv43vvww,622055542179
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrw3dxlefjmcc2gcvlewnfhwdaryqg0chvkewwss,34613124331588
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrw3pn3uqeh9946664x2u2sz43z3c8tyxuklevxd,469475448802
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrw6p4ghwm8hrpafvug20fvwmzs3rfylnswfz7nn,2094466
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrw742h3hlgp8r78j3wsxkp3pg9r4xxen5g5rnf4,1006265047690
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrw79lva0qwysgwyh9zuhdf5x3pxyskyhgfvzw3l,426866976936
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrw7cw6t7ve65dge24g6j7je43ftn2kc2vacmrx9,497742323456
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrw8zyktag4rg6u2vqmwl64z4qc8xv6cavrurq3y,1861331469701
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrw9efw5yk6pvffywlaa8j6efak29ghquv37whwy,84277518797
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwdp49anr36xnjrt0hk4r4s0d3quwf84gq7zsmv,18079678943095338
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwf2e8429yqlmj7j64rzyffpdraqz5wdyfsl45v,3463450904286
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwf372mfc8mgwjq6jtu8ate5ysrvgweh5anpfzg,16595082413358
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwf9r6pf92payzfgcawd7fqqcrfcym0sc4s4vlv,924411729160
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwfaa4rp88jm7hpze60mdyz0uj6nylgyc8aky88,83539542257
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwfyv0yyn93unr6vesh59sgayr9vjz6syt9z9n7,1423048584741
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwg400465sswud96w0026yzlwr5u02quyrk26m7,11308805193017
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwgj5h7xq63rpc5r4na8wq7ndshwnchl5j0797z,4558318621206
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwh68s4trad6gckfwqm9rzxmds0hy99tu3kl3m5,16749457615552
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwhxsvffpglt0ksx9g988lyn54nsuyc0vxqmalh,7705428954195
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwk3c2j6y6lwfulqxymmwnyv5zk7q66ccttwg69,6026517998880
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwks2ehct27awqcescauead9zuhuc9ra53ule4h,185665392669
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwl3pszh67cvwucss8waf64fe54df6h2ggdguhs,2173543939987
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwlh6qzyt2jx4em8m6qw5jz9ru7jxl8k55uzsce,1798791121829
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwmh8k87p7wl4054ejd584czxjcaa3wkvntmpdg,8389362636711
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwqx93l93pk26df7j9nw67hylr6nwgczsd59ltz,4229769723973
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrws0wh4ejwxfwnh53qau06qknlk74q2huw9lrq9,667888312061
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrws7899sg9ggg2fw98p3nzc9370xxj37uhv66ev,83052969117688
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwt4nuep8tlscys4ggtvhlskx3yexuem5z4svpc,8326103773957
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwt7cr2hk0uqjug2fredhxgxf6829636vq9zpjr,2820851646420
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwt7sesseaema2cpy8ydlv6ftajjc6rmcmqf8ff,22706748054758
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwtjdwyaclcetcudpcuh5eg37qrcjy67yze6hvl,417646776343
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwtmn4gm0hdet3d6m4dt5runwj0lfkuag9tala8,250457413342138
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwtngehfpfg2nx6j20ppkdum7n4phtwmusqd2d7,424893675027
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwu0dfns7scufegjcuaxsjceld6ewzmus9uceqc,166981474083
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwvj80qz00fm65zhaujraxe02jfer0kfuw0vycs,1065827801297
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwvjqtlaaelj3ysjatazfnuvdwtpm7edyuwc3pu,3072612149363
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwvtmv79zhh24mwtvk0vpawpnze4tgxwgj4fgqg,7884796256525
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwwud8jhpvfumjsqa67wy6sjcsumkrenv8ewu07,2276939042828
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwxdunmhp2j9gk2kw88xl3naqwytqv5d5kvj3qx,831975946753
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwxrn3ynn40nnt9s9fddkgj3x7r8r9j5yl5xr89,2093299623367
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwxx2y0kw8qngjxsgasm89u0wnusdvulqydr6pj,13740900104736
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwyj0eqf7yxhm5ram7dpgwafgyfsepaysp5rw9n,344934002190
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwz9af59l0h8lvt4x0ltvu8t0dvnrkp5s35wnes,9550
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrwzergp9knz7caxl7e3fykddaf4uuxkyqssdqxt,513269952848
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrx08rsj32d6skaqzvjd0vzhqe4e9maaxcs340kn,5407833067711
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrx0d8alfyk30djsry38gzc3tgc2822sxg9snu4p,496892474503
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrx0nzw2v03kcxxsn9xwq9p3avr40z5tavcntdsm,83917919142045
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrx3j6599f2u5rjpw5s4ghk9qdek67hj9chvrzu7,132274584361
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrx4y7cyra0pxuxguku96tpc4mppz6rh4qnar909,520842859713
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrx6434uelw34sl68hhjcv2agzp96ckxpyafenw5,250465828221
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrx69sd4jhs0h30nr8hazzdysqzw8k2d2yu8f9sr,18241557815203
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrx6ypevw8cl554vdyzaw24dwd6pyyu9tsyv3lyd,2883248901450
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrx80ym9r6gl8vk2s67ug9euu2reyed9vsufytyh,1196653942845
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxeg7hvvvjs83rkwjzk4ll28ekhdlmcxy7vty0f,43848050098188
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxetn3x97yeu5dl442xaljdckqczv7r9uqlltks,8292748542121
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxeu0reczx4yhrydzur9rzgeyzfrc9qcul3mlde,4172717111990
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxfelw3cwecq783k27etp7pskr3hvx5n58c30xq,166523052143
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxgluqsgfycazrmqkflgupehn96f40rfqp08vpk,1114484652848
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxh5fqwlu0ffzktghxhlhl6szrk08eer5t4cqzc,1664885581096
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxhq52u7nhfnpfttuzw5eqwdq60vk753urp5t78,2363845312914
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxhupaxm47ufey6c5l0wemx0u3ky273gq5jlwlh,1120202399766
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxl2cweapgfq77tsdlzhnhvpysvv8erp5ftttm8,667560021218
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxl45exlhw2s8nwvfdq5hvjz843lfj0jgekpavx,91079067204
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxldjwkd57pzkg3tw6falf59tvwg0mc45q8fq50,12543237818695
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxnxqdphpktdc6mrzk22r3l7ysr5j4cruw97lxn,115844882083
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxp462d80s8nafzchzaymlrtxmkpluztv3khzzu,1354896996567
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxrylwwzg44f5luvsaam39dfj93g0el0vcuf9gc,1119297029718
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxs5rpejyr0dj2nqzp4vmj4hdusclva5syuuv7v,335491591542
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxssuecqdwhgyshm2kfel2v4ag9qkrr6s2ukuet,53042
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxuttycgawvz9jzun46csv3axce9dpvxyxw7gen,1677148288928
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxv4dnk4kcx38u28arn3puqa4pxmfqk0ylmay3a,37577
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxvqlc3s4my2wr0up4kf5pyczr0afpdjvzwgl38,352991216000
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxw22yhyuf0rqnujr8zpy056dz0v6yqmvnzs5q3,491588215073
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxw7jayekxsgqqwyl6pjsawfq3g74fcmcjn8wzc,3250994246680
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxwn4zjk8r2t7878nntety97rxj7z2jpvz7rms7,62610658173725
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrxx4p9zxatkszf23c4a30ne0alv39jte58kqlks,12866486817350
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qry53ua9y5vta5zpg8sdtm0wd4m4tt024q2el4aj,280887445760
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qry7jq3ppkuxy58wevegh9z4j68s7evywc8we68e,4209020954655
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qry8zce6r3kupk0ahw0jljda8wg0kp3nuy7glap8,2444439190183
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qry90nzcq2v38r3nx734782hsa53pnxnkunsctc9,1297179925986
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrya0pnqrzxfqac3dwxn9mjt3dmy799cxg6jnnt9,199881118757408
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qryada0qqqlmkgz8ylazyq7nrp0gvkt4rg6475mh,2312898654817
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrycf7wq7wc8f8mtgqlrdzvf2hpu02uwg5lptmex,36559
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrycz3s7qgtlfxaw9v285g9tas098k6u3gdgh3cx,831050545693
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qryd2jrpm0t96dthuc0dgxh4zdjdsf9a7cvh3f6f,231483864116
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qryd6nzshvxcylghpdntus2hrd99d96skvt2kwze,270848463678
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrygpler7pmdfkcfeprjcfv6dd4tmm09wceqpxsp,249290646413
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qryh0mcwkkfzga74rqy5vqgssvtlxxvgdvft8j4v,160849245855
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qryh62qu790dhsmks94ka0gzwudgr9r3wc22g4yl,255202379327
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qryj2ftms80dsvflw27lvwm0pwfxdql5vgqtan7h,415264845431
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrykpm9kxuv6p8zmdsep9n77cmdfnt4a5qgye0t9,3707394100494
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrylfuz0gh3wza3jwh7l058e06udqv50xylutdc3,224066550515
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrylqmhrsvvczmwlyqgf4xhe8vyfljrjxvvxaaaw,9104084642405
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrymrxrgfva22acrzx67ugq3xwfw0n3azsyyupeg,834886526507
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrymutaspy8mf8njsxq8dzjmnqk54c73r5wrwujx,18899309708210
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrync6567wqtdkd047rlea8ytx5lwnupkcg0kavk,848589044667
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrynjlsuy3jcer66dnu08hm6gr43d6fkpqkk3ydy,116027142023
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrypfa970j5sz8jkgyptn2etxa6t2lwmrq7tnmuc,5268191354788
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrypujxcrk98s64csf99dknt5wavcjafvsnxmfyu,3388064941524
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrypxg7fpa09zqcmsnr8lrcutamjk60qtyq44r3l,8508947063797
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qryrrkm59nauz3flqd0q93q4wthqm6w94q7ng9zn,3404375771795
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrys0mnj0ylfd9720lje2dk6qyk740z5rgcej66k,268577233771
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrys287u2mw0e0awyvzqwudpt2nlwp69au60uhyl,805752458962
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrysrxjdjjklrmrmp5xt3vxsav53q3yx2s4u776n,18493
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qryuy50l7cyr9xz54x0mu6krtlax37xepycypemu,910136779669
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qryxdqvzyrxdf3m77gspzuwpax5z6htzcsl9zn7p,20586552278796
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qryym8r2qmtxaktqdl28slm8s282t8rm05zqrey5,44473542783970
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrz4hu6jfedmj6xh67gffmcpapt30vwaxu7hehxv,2501920780830
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrz4ssaw8qhfrw5neknu6m8m7e536ux4xyk2sqrz,1409335
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrz5d6cyugeyprnthg2743khkxrwdm49hsz57fny,43732524218610
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrz5hm34ruggcdwp9d44v7x3p6xp5uw92vv27v8w,148836774318
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrz6el3wzuywz4cqhsg3rr8mtq8chvsf9uh4a3f4,154375619
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrz75tcwpx2v0av8qtn7j5srqn73ma4zvg7fhavl,2786347515292
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrz8t3d3u0h70574yv9rvkv36cae27hxlqvnqyv3,103084353981
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrza7sdcv9m45myen6snlurn4k3ht8yh8qmu5wq6,1072355344966
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzajc50zym226rd5m28tpt5crpmaz84uq9vdfgw,8375763184164
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrze9e0mv8yl2dp9utszuprq5mqq6ayvsv3v0cnw,35067
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzhp80qehmttu904y47lncv6ypduapn4cy3fq6a,4206037092943
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzj29pr2vt9vaujln9eqqdxesahyd4fkvlc9957,6649139961229
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzjlcsn8m640ed77st3e8adwa7xdgx9eg04nu5h,146034044953
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzkxjgjznjt2yqc8x6r9mm23caxvky24ycxvjw2,60112166826070
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzl5ryt9uymw2rffgatjnjgtpcah58v7v7sfz5a,1062213166432
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzmhzh66vw9cqxfl3e2ralrdtwzuph3tv9t7j79,5424194974316
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzn8et2tc56yu8yvvrg429cfjcfvsq25vqfmzar,4218809787215
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrznhzn7dcfcxhy7hv52s850ll3vyx92jc2k5qsm,2976604972404
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrznker9hc5sdqx5nm822wqkncnlsklxuv6a6mwl,419892708626
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzp89u4gd87smw4k3cfcerjld4zkuja25g9tm0l,23050113539084
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzp92wk9ch8npp97sx95j6aq5fqyrzt2qpcwduq,1824123743313
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzp9agl6we9n0xmdruzk23lqkyyujpyc5dmt0vg,73095450534673
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzukfn3rw6x7nuxk9venm7uhssu0qqzkcgw4cdm,844073671547
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzx84ecysh0kc3lzz97wfpa9a73mdrxuclrkrxu,6423128826734
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzz96p8a0uhallsseppgn6lvxgg7m4c2s479vye,6308295570887
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzzgxgjv5lc8ntxf633dwy3z4mp5zerkgj6xatq,3778396406492
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qrzzkecmhj4gelqfjyjy5cvu8vzrvh8zfqutdtzy,177122418152
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qz00kgfud78auht7qp2gszywjnsfy0l6dqms75kw,188227566200
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qz00s3jzyscq38d7x5q23vncch5ggxlzrgx59swm,247767854936
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qz00sa6agaaqa2ptwzh6yz7vfaq98myzayxhw5de,94952516362253
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qz00tawnwnhk2vyj0lpff3u5fc6yla788vprhfde,15851443178293
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qz02jmpa2c70yp99ycctyt82358drcdtgcawvd60,201875924917
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qz03rqqjjx3v0844q6maa22dyfd4f8cravura5gg,3943073423333
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qz05rvav0nlfqdveqyua6etvpwl3845agsjlg69p,33330071349179
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qz05rzale5fvct8qhlvcffl8kc84dwgg9yqwqqll,36863541479287
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qz06v3pz8790n6qdcvhl07n5a74540emsg502sy8,750329377387
